ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State,Marital Status ,Consolidated Educational Level,
2926,156939,0,1,44,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1456,156937,1,0,39,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1787,156850,0,1,49,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1435,156796,0,1,51,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
3054,156796,0,1,51,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2080,156775,0,1,41,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2195,156721,1,1,48,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2138,156715,0,0,46,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1820,156628,0,1,43,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1813,156575,0,2,53,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
2972,156559,0,1,45,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
2625,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Texas,Widowed,PhD,
2934,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Florida,Widowed,PhD,
2662,156534,0,1,52,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2618,156386,1,1,39,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1983,156337,1,1,39,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
2006,156320,0,1,53,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1642,156253,0,1,57,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2356,156243,1,2,45,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2354,156242,0,1,51,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1425,156223,0,1,72,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
3208,156202,0.1,1,52,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1620,156181,0,1,58,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1112,156129,0,1,67,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2121,156129,0,1,67,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1922,156067,0,1,58,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1074,156046,0,0,55,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2251,155956,0,0,76,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1055,155954,0,1,52,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1282,155951,0,1,68,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
3008,155914,0,1,45,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1461,155842,0,1,43,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
3026,155801,1,1,45,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2715,155761,0,1,56,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2492,155759,0,1,58,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1433,155707,0,1,67,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2945,155686,0,1,54,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1007,155635,0,1,49,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1478,155614,0,0,76,1,0,0,0,0,0,0,0,1,State-New York,Divorced,PhD,
3165,155593,0,1,47,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1480,155563,0,1,42,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
1388,155521,1,2,65,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2544,155517,1,1,70,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2591,155434,1,0,36,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2694,155424,0,1,44,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1811,155412,1,1,44,1,0,0,0,0,0,0,0,1,State-California,Divorced,PhD,
1148,155375,0,1,43,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1838,155357,2,0,35,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1828,155284,0,1,64,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
1630,155282,1,0,50,1,0,0,0,0,0,0,1,0,State-Other,Divorced,Master,
1788,155267,0,1,63,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1876,155260,0,1,48,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1692,155250,0,1,55,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
2217,155249,0,1,64,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1919,155239,0,1,49,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1326,155212,0,1,51,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2901,155212,0,1,51,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2236,155158,1,1,50,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2678,155012,0,1,47,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
2911,154998,0,1,64,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2713,154984,0,1,61,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2163,154959,0,1,59,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
1540,154880,1,0,42,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
2181,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2809,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1349,154803,0,1,51,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1946,154753,0,1,61,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2209,154730,0,1,45,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
2807,154693,0,1,58,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1651,154690,1,1,49,0,1,0,0,0,0,0,0,0,State-Illinois,Married,Unknown,
2949,154690,1,1,49,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
1563,154603,1,1,64,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
3043,154591,0,1,71,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2601,154549,0,1,68,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2093,154466,1,1,47,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1603,154456,0,1,59,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
2128,154450,1,1,64,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2142,154450,1,1,64,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1313,154432,2,1,70,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2600,154414,1,1,57,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2158,154386,0,1,39,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2912,154356,0,1,71,0,0,0,0,1,0,0,0,1,State-New York,Widowed,PhD,
1119,154348,1,1,67,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2360,154342,1,1,64,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
3066,154252,1,1,64,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1940,154237,0,1,63,1,0,0,0,0,0,0,0,1,State-New York,Divorced,PhD,
2066,154233,0,1,43,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2684,154222,0,1,47,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2082,154210,0,1,41,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
1300,154198,1,1,54,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2135,154197,0,1,60,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1084,154178,0,1,53,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1998,154165,0,0,51,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1601,154162,1,1,42,0,0,0,0,1,0,1,0,0,State-California,Widowed,Graduate,
1882,154137,0,1,50,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
2399,154132,0,1,51,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2801,154111,0,1,55,0,0,0,0,1,0,0,0,1,State-California,Widowed,PhD,
2479,154108,1,1,47,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
2581,154072,1,1,57,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
1528,154058,0,1,44,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2834,154006,1,0,35,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2485,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2780,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1572,153863,0,1,65,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1395,153858,0,1,44,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2576,153843,0,1,55,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1452,153790,0,2,69,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2366,153761,1,1,48,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1938,153700,0,1,68,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1489,153653,0,0,67,0,0,0,0,1,0,1,0,0,State-Illinois,Widowed,Graduate,
1712,153593,1,1,67,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1162,153537,1,1,61,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
2247,153378,1,1,57,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2473,153374,0,1,51,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
3059,153367,1,1,46,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
1026,153359,1,1,44,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2038,153312,0,0,69,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2476,153253,1,1,45,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
3152,153233,0,1,63,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
3092,153230,0,1,64,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
3069,153204,1,1,44,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2959,153201,1,1,45,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2084,153187,1,0,50,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1849,153172,0,1,42,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
3021,153154,0,1,61,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1960,153103,0,1,66,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2507,153083,1,1,62,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
2342,153034,1,1,46,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2595,152973,0,1,64,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
3146,152914,0,1,49,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3205,152869,1,1,66,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
2608,152854,1,1,61,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2423,152852,0,1,63,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1979,152845,1,0,47,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1794,152750,0,1,65,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
1353,152614,0,1,45,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
1656,152614,0,1,45,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
1942,152597,0,1,58,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
2570,152569,0,1,53,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2270,152531,0,0,49,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2799,152513,0,0,42,0,0,0,1,0,0,0,0,0,State-Texas,Together,Unknown,
1099,152413,0,2,51,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2860,152413,1,0,36,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1156,152332,0,0,61,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
1893,152278,0,1,57,0,0,0,0,1,0,0,0,1,State-Texas,Widowed,PhD,
2889,152278,0,1,57,0,0,0,0,1,0,0,0,1,State-Texas,Widowed,PhD,
2343,152203,0,0,70,0,0,0,1,0,0,0,0,0,State-Texas,Together,Unknown,
1204,152195,2,1,42,0,0,1,0,0,0,0,0,0,State-Other,Single,Unknown,
1932,152190,1,1,44,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
1549,152157,0,1,70,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
2682,152117,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1163,152074,0,1,53,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2103,152034,1,1,47,1,0,0,0,0,0,0,1,0,State-Texas,Divorced,Master,
2520,151983,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
2315,151948,0,1,45,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2421,151876,0,0,62,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1089,151813,1,1,48,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2491,151766,1,0,40,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2596,151717,0,1,55,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
3052,151651,0,1,60,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1169,151650,0,1,44,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2728,151569,0,1,71,0,0,0,0,1,0,0,0,1,State-Other,Widowed,PhD,
1926,151563,0,0,33,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1215,151537,0,1,68,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
1421,151529,0,1,71,0,0,0,0,1,0,0,1,0,State-California,Widowed,Master,
1732,151518,0,1,62,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1348,151479,1,1,53,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2183,151412,0,1,62,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2519,151411,1,2,67,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1872,151390,1,1,55,0,0,0,0,1,0,0,1,0,State-Florida,Widowed,Master,
2962,151373,0,0,29,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1214,151369,0,1,44,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1268,151369,0,1,44,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2393,151315,0,0,72,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1560,151287,1,1,52,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1774,151267,1,1,42,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2583,151250,1,0,30,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
1869,151195,1,1,58,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1182,151148,1,1,47,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2925,151141,0,0,80,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
1759,151124,1,1,65,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
1864,151111,1,1,39,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
2375,151039,1,1,51,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1377,151012,0,0,74,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2746,151012,0,0,74,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2186,150965,0,1,64,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1419,150943,0,1,64,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1488,150943,0,1,64,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
1274,150898,1,1,64,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2087,150870,0,1,68,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1107,150785,1,1,58,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1340,150737,0,1,65,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2635,150729,1,1,62,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2442,150725,0,1,67,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2599,150664,1,1,61,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1636,150616,0,1,70,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
2857,150616,0,1,52,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
1671,150611,0,1,60,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
2353,150611,0,1,60,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
2351,150523,1,1,60,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
1446,150520,0,1,62,0,0,0,0,1,0,0,0,1,State-Florida,Widowed,PhD,
3166,150501,1,1,66,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1161,150447,2,0,50,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1393,150437,0,2,57,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1082,150388,0,1,63,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2793,150387,0,2,64,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1511,150353,0,0,43,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2633,150334,0,1,48,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
1442,150300,0,1,68,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1695,150272,1,0,38,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2286,150200,1,1,44,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1945,150183,1,1,40,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1091,150150,0,0,37,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2327,150150,0,0,37,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2320,150127,0,1,58,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
3093,150116,1,1,63,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2059,150014,1,0,52,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
2612,150002,0,1,66,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1829,149980,0,1,57,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1146,149967,0,1,62,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
3003,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
3063,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2465,149854,1,0,48,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
3015,149767,0,0,29,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1786,149681,0,2,44,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2537,149681,0,2,44,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2120,149678,0,1,59,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2116,149669,1,0,46,0,0,0,1,0,0,0,0,0,State-Other,Together,Unknown,
2480,149667,0,0,65,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2849,149638,0,1,68,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1588,149618,1,1,54,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
1139,149605,0,0,54,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
3118,149572,1,1,62,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2653,149544,1,0,44,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
1845,149514,1,0,45,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
1403,149505,1,1,49,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1817,149494,1,0,48,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
2441,149476,0,1,57,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
1637,149431,0,1,65,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
2659,149413,0,1,68,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1034,149389,1,1,69,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
1453,149269,1,0,49,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
1992,149187,0,1,44,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
1831,149166,0,1,46,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2870,149160,0,1,71,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1513,149154,1,1,60,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
2262,149118,0,0,49,1,0,0,0,0,0,0,0,0,State-Florida,Divorced,Unknown,
1098,149096,1,1,56,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2761,149094,0,1,47,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2665,149090,0,1,69,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2147,148985,0,1,52,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1038,148948,0,0,77,1,0,0,0,0,0,0,0,1,State-Florida,Divorced,PhD,
1875,148948,0,0,77,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
1496,148920,0,2,56,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2275,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2766,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2355,148904,0,1,60,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2939,148877,0,1,54,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1548,148799,0,1,57,1,0,0,0,0,0,0,0,1,State-Florida,Divorced,PhD,
3029,148794,1,1,67,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1812,148789,0,0,28,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1723,148767,1,2,70,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2311,148752,1,1,51,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1746,148726,0,1,65,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1195,148721,1,1,57,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
3064,148699,1,1,70,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
1409,148686,1,2,67,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2104,148526,1,0,41,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2571,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
3145,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
3170,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
1485,148330,0,1,59,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1598,148240,0,0,51,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2997,148195,1,1,64,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1785,148192,0,0,62,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2808,148186,1,0,46,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1355,148178,1,1,45,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
3077,148150,0,1,71,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2161,148070,0,1,70,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1389,148006,1,1,55,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2541,147958,0,1,68,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1088,147916,0,1,60,0,0,0,0,1,0,1,0,0,State-New York,Widowed,Graduate,
1889,147889,1,0,46,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1531,147850,1,0,40,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1092,147823,0,1,60,0,0,1,0,0,0,0,0,0,State-Florida,Single,Unknown,
1566,147821,1,1,53,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
2744,147808,0,1,45,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
2812,147743,0,1,63,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2020,147703,0,1,67,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1552,147691,0,1,41,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1514,147682,0,1,45,0,0,0,0,1,0,0,0,0,State-New York,Widowed,Unknown,
1675,147570,1,1,71,0,0,0,0,1,0,0,1,0,State-Illinois,Widowed,Master,
1562,147472,1,1,54,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
2156,147353,0,1,60,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1519,147352,0,1,69,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
2382,147352,0,1,69,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
3130,147320,0,1,63,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2532,147175,1,1,58,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2245,147139,1,1,68,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2602,147111,0,1,49,0,0,0,0,1,0,0,0,1,State-Other,Widowed,PhD,
1307,147025,1,1,55,1,0,0,0,0,0,0,0,1,State-California,Divorced,PhD,
2346,147025,0,1,44,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2100,147025,0,1,42,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
2296,147009,0,1,55,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2932,146998,0,1,64,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1782,146984,1,1,64,0,0,0,0,1,0,1,0,0,State-Florida,Widowed,Graduate,
2108,146931,2,1,43,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1397,146923,1,0,33,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2705,146910,1,1,56,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2760,146904,1,1,53,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1749,146891,0,1,55,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
2177,146891,0,1,55,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1187,146854,1,1,47,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
2268,146831,1,1,51,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
1961,146779,1,1,60,0,0,0,0,1,0,0,0,0,State-California,Widowed,Unknown,
